"ano","juri","juri_nombre","sexo_codigo","sexo_nombre","edad","poblacion"
2039,"90","TUCUMÁN","2","Mujeres","15-19",72449
2039,"90","TUCUMÁN","0","Ambos sexos","20-24",151128
2039,"90","TUCUMÁN","1","Varones","20-24",77384
2039,"90","TUCUMÁN","2","Mujeres","20-24",73744
2039,"90","TUCUMÁN","0","Ambos sexos","25-29",148286
2039,"90","TUCUMÁN","1","Varones","25-29",75718
2039,"90","TUCUMÁN","2","Mujeres","25-29",72568
2039,"90","TUCUMÁN","0","Ambos sexos","30-34",138133
2039,"90","TUCUMÁN","1","Varones","30-34",70443
2039,"90","TUCUMÁN","2","Mujeres","30-34",67690
2039,"90","TUCUMÁN","0","Ambos sexos","35-39",138459
2039,"90","TUCUMÁN","1","Varones","35-39",69960
2039,"90","TUCUMÁN","2","Mujeres","35-39",68499
2039,"90","TUCUMÁN","0","Ambos sexos","40-44",141648
2039,"90","TUCUMÁN","1","Varones","40-44",70792
2039,"90","TUCUMÁN","2","Mujeres","40-44",70856
2039,"90","TUCUMÁN","0","Ambos sexos","45-49",134693
2039,"90","TUCUMÁN","1","Varones","45-49",66571
2039,"90","TUCUMÁN","2","Mujeres","45-49",68122
2039,"90","TUCUMÁN","0","Ambos sexos","50-54",117156
2039,"90","TUCUMÁN","1","Varones","50-54",57415
2039,"90","TUCUMÁN","2","Mujeres","50-54",59741
2039,"90","TUCUMÁN","0","Ambos sexos","55-59",109107
2039,"90","TUCUMÁN","1","Varones","55-59",53013
2039,"90","TUCUMÁN","2","Mujeres","55-59",56094
2039,"90","TUCUMÁN","0","Ambos sexos","60-64",101490
2039,"90","TUCUMÁN","1","Varones","60-64",48584
2039,"90","TUCUMÁN","2","Mujeres","60-64",52906
2039,"90","TUCUMÁN","0","Ambos sexos","65-69",76202
2039,"90","TUCUMÁN","1","Varones","65-69",35649
2039,"90","TUCUMÁN","2","Mujeres","65-69",40553
2039,"90","TUCUMÁN","0","Ambos sexos","70-74",59504
2039,"90","TUCUMÁN","1","Varones","70-74",26963
2039,"90","TUCUMÁN","2","Mujeres","70-74",32541
2039,"90","TUCUMÁN","0","Ambos sexos","75-79",49576
2039,"90","TUCUMÁN","1","Varones","75-79",21140
2039,"90","TUCUMÁN","2","Mujeres","75-79",28436
2039,"90","TUCUMÁN","0","Ambos sexos","80-84",38348
2039,"90","TUCUMÁN","1","Varones","80-84",15255
2039,"90","TUCUMÁN","2","Mujeres","80-84",23093
2039,"90","TUCUMÁN","0","Ambos sexos","85-89",23990
2039,"90","TUCUMÁN","1","Varones","85-89",8880
2039,"90","TUCUMÁN","2","Mujeres","85-89",15110
2039,"90","TUCUMÁN","0","Ambos sexos","90-94",11147
2039,"90","TUCUMÁN","1","Varones","90-94",3649
2039,"90","TUCUMÁN","2","Mujeres","90-94",7498
2039,"90","TUCUMÁN","0","Ambos sexos","95-99",3785
2039,"90","TUCUMÁN","1","Varones","95-99",1058
2039,"90","TUCUMÁN","2","Mujeres","95-99",2727
2039,"90","TUCUMÁN","0","Ambos sexos","100 y más",1217
2039,"90","TUCUMÁN","1","Varones","100 y más",275
2039,"90","TUCUMÁN","2","Mujeres","100 y más",942
2040,"90","TUCUMÁN","0","Ambos sexos","0-4",143666
2040,"90","TUCUMÁN","1","Varones","0-4",73984
2040,"90","TUCUMÁN","2","Mujeres","0-4",69682
2040,"90","TUCUMÁN","0","Ambos sexos","5-9",144797
2040,"90","TUCUMÁN","1","Varones","5-9",74592
2040,"90","TUCUMÁN","2","Mujeres","5-9",70205
2040,"90","TUCUMÁN","0","Ambos sexos","10-14",146311
2040,"90","TUCUMÁN","1","Varones","10-14",75395
2040,"90","TUCUMÁN","2","Mujeres","10-14",70916
2040,"90","TUCUMÁN","0","Ambos sexos","15-19",148724
2040,"90","TUCUMÁN","1","Varones","15-19",76480
2040,"90","TUCUMÁN","2","Mujeres","15-19",72244
2040,"90","TUCUMÁN","0","Ambos sexos","20-24",151035
2040,"90","TUCUMÁN","1","Varones","20-24",77341
2040,"90","TUCUMÁN","2","Mujeres","20-24",73694
2040,"90","TUCUMÁN","0","Ambos sexos","25-29",149732
2040,"90","TUCUMÁN","1","Varones","25-29",76420
2040,"90","TUCUMÁN","2","Mujeres","25-29",73312
2040,"90","TUCUMÁN","0","Ambos sexos","30-34",138874
2040,"90","TUCUMÁN","1","Varones","30-34",70898
2040,"90","TUCUMÁN","2","Mujeres","30-34",67976
2040,"90","TUCUMÁN","0","Ambos sexos","35-39",137580
2040,"90","TUCUMÁN","1","Varones","35-39",69621
2040,"90","TUCUMÁN","2","Mujeres","35-39",67959
2040,"90","TUCUMÁN","0","Ambos sexos","40-44",141234
2040,"90","TUCUMÁN","1","Varones","40-44",70722
2040,"90","TUCUMÁN","2","Mujeres","40-44",70512
2040,"90","TUCUMÁN","0","Ambos sexos","45-49",137134
2040,"90","TUCUMÁN","1","Varones","45-49",67874
2040,"90","TUCUMÁN","2","Mujeres","45-49",69260
2040,"90","TUCUMÁN","0","Ambos sexos","50-54",120066
2040,"90","TUCUMÁN","1","Varones","50-54",58882
2040,"90","TUCUMÁN","2","Mujeres","50-54",61184
2040,"90","TUCUMÁN","0","Ambos sexos","55-59",108932
2040,"90","TUCUMÁN","1","Varones","55-59",52954
2040,"90","TUCUMÁN","2","Mujeres","55-59",55978
2040,"90","TUCUMÁN","0","Ambos sexos","60-64",104115
2040,"90","TUCUMÁN","1","Varones","60-64",49896
2040,"90","TUCUMÁN","2","Mujeres","60-64",54219
2040,"90","TUCUMÁN","0","Ambos sexos","65-69",79980
2040,"90","TUCUMÁN","1","Varones","65-69",37439
2040,"90","TUCUMÁN","2","Mujeres","65-69",42541
2040,"90","TUCUMÁN","0","Ambos sexos","70-74",60774
2040,"90","TUCUMÁN","1","Varones","70-74",27596
2040,"90","TUCUMÁN","2","Mujeres","70-74",33178
2040,"90","TUCUMÁN","0","Ambos sexos","75-79",49779
2040,"90","TUCUMÁN","1","Varones","75-79",21290
2040,"90","TUCUMÁN","2","Mujeres","75-79",28489
2040,"90","TUCUMÁN","0","Ambos sexos","80-84",38776
2040,"90","TUCUMÁN","1","Varones","80-84",15397
2040,"90","TUCUMÁN","2","Mujeres","80-84",23379
2040,"90","TUCUMÁN","0","Ambos sexos","85-89",24852
2040,"90","TUCUMÁN","1","Varones","85-89",9193
2040,"90","TUCUMÁN","2","Mujeres","85-89",15659
2040,"90","TUCUMÁN","0","Ambos sexos","90-94",11854
2040,"90","TUCUMÁN","1","Varones","90-94",3897
2040,"90","TUCUMÁN","2","Mujeres","90-94",7957
2040,"90","TUCUMÁN","0","Ambos sexos","95-99",4057
2040,"90","TUCUMÁN","1","Varones","95-99",1144
2040,"90","TUCUMÁN","2","Mujeres","95-99",2913
2040,"90","TUCUMÁN","0","Ambos sexos","100 y más",1288
2040,"90","TUCUMÁN","1","Varones","100 y más",295
2040,"90","TUCUMÁN","2","Mujeres","100 y más",993
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","0-4",12142
2010,"94","TIERRA DEL FUEGO","1","Varones","0-4",6265
2010,"94","TIERRA DEL FUEGO","2","Mujeres","0-4",5877
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","5-9",13046
2010,"94","TIERRA DEL FUEGO","1","Varones","5-9",6690
2010,"94","TIERRA DEL FUEGO","2","Mujeres","5-9",6356
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","10-14",12116
2010,"94","TIERRA DEL FUEGO","1","Varones","10-14",6177
2010,"94","TIERRA DEL FUEGO","2","Mujeres","10-14",5939
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","15-19",11755
2010,"94","TIERRA DEL FUEGO","1","Varones","15-19",6009
2010,"94","TIERRA DEL FUEGO","2","Mujeres","15-19",5746
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","20-24",11052
2010,"94","TIERRA DEL FUEGO","1","Varones","20-24",5718
2010,"94","TIERRA DEL FUEGO","2","Mujeres","20-24",5334
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","25-29",11474
2010,"94","TIERRA DEL FUEGO","1","Varones","25-29",5861
2010,"94","TIERRA DEL FUEGO","2","Mujeres","25-29",5613
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","30-34",11636
2010,"94","TIERRA DEL FUEGO","1","Varones","30-34",5951
2010,"94","TIERRA DEL FUEGO","2","Mujeres","30-34",5685
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","35-39",9931
2010,"94","TIERRA DEL FUEGO","1","Varones","35-39",5032
2010,"94","TIERRA DEL FUEGO","2","Mujeres","35-39",4899
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","40-44",8706
2010,"94","TIERRA DEL FUEGO","1","Varones","40-44",4384
2010,"94","TIERRA DEL FUEGO","2","Mujeres","40-44",4322
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","45-49",8891
2010,"94","TIERRA DEL FUEGO","1","Varones","45-49",4548
2010,"94","TIERRA DEL FUEGO","2","Mujeres","45-49",4343
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","50-54",7351
2010,"94","TIERRA DEL FUEGO","1","Varones","50-54",3888
2010,"94","TIERRA DEL FUEGO","2","Mujeres","50-54",3463
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","55-59",5136
2010,"94","TIERRA DEL FUEGO","1","Varones","55-59",2689
2010,"94","TIERRA DEL FUEGO","2","Mujeres","55-59",2447
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","60-64",3373
2010,"94","TIERRA DEL FUEGO","1","Varones","60-64",1742
2010,"94","TIERRA DEL FUEGO","2","Mujeres","60-64",1631
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","65-69",2070
2010,"94","TIERRA DEL FUEGO","1","Varones","65-69",1024
2010,"94","TIERRA DEL FUEGO","2","Mujeres","65-69",1046
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","70-74",1344
2010,"94","TIERRA DEL FUEGO","1","Varones","70-74",631
2010,"94","TIERRA DEL FUEGO","2","Mujeres","70-74",713
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","75-79",838
2010,"94","TIERRA DEL FUEGO","1","Varones","75-79",358
2010,"94","TIERRA DEL FUEGO","2","Mujeres","75-79",480
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","80-84",484
2010,"94","TIERRA DEL FUEGO","1","Varones","80-84",167
2010,"94","TIERRA DEL FUEGO","2","Mujeres","80-84",317
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","85-89",231
2010,"94","TIERRA DEL FUEGO","1","Varones","85-89",77
2010,"94","TIERRA DEL FUEGO","2","Mujeres","85-89",154
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","90-94",67
2010,"94","TIERRA DEL FUEGO","1","Varones","90-94",17
2010,"94","TIERRA DEL FUEGO","2","Mujeres","90-94",50
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","95-99",14
2010,"94","TIERRA DEL FUEGO","1","Varones","95-99",6
2010,"94","TIERRA DEL FUEGO","2","Mujeres","95-99",8
2010,"94","TIERRA DEL FUEGO","0","Ambos sexos","100 y más",4
2010,"94","TIERRA DEL FUEGO","1","Varones","100 y más",1
2010,"94","TIERRA DEL FUEGO","2","Mujeres","100 y más",3
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","0-4",12194
2011,"94","TIERRA DEL FUEGO","1","Varones","0-4",6291
2011,"94","TIERRA DEL FUEGO","2","Mujeres","0-4",5903
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","5-9",13244
2011,"94","TIERRA DEL FUEGO","1","Varones","5-9",6781
2011,"94","TIERRA DEL FUEGO","2","Mujeres","5-9",6463
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","10-14",12496
2011,"94","TIERRA DEL FUEGO","1","Varones","10-14",6382
2011,"94","TIERRA DEL FUEGO","2","Mujeres","10-14",6114
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","15-19",11996
2011,"94","TIERRA DEL FUEGO","1","Varones","15-19",6144
2011,"94","TIERRA DEL FUEGO","2","Mujeres","15-19",5852
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","20-24",11283
2011,"94","TIERRA DEL FUEGO","1","Varones","20-24",5817
2011,"94","TIERRA DEL FUEGO","2","Mujeres","20-24",5466
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","25-29",11761
2011,"94","TIERRA DEL FUEGO","1","Varones","25-29",6012
2011,"94","TIERRA DEL FUEGO","2","Mujeres","25-29",5749
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","30-34",12132
2011,"94","TIERRA DEL FUEGO","1","Varones","30-34",6230
2011,"94","TIERRA DEL FUEGO","2","Mujeres","30-34",5902
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","35-39",10489
2011,"94","TIERRA DEL FUEGO","1","Varones","35-39",5329
2011,"94","TIERRA DEL FUEGO","2","Mujeres","35-39",5160
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","40-44",8904
2011,"94","TIERRA DEL FUEGO","1","Varones","40-44",4475
2011,"94","TIERRA DEL FUEGO","2","Mujeres","40-44",4429
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","45-49",8947
2011,"94","TIERRA DEL FUEGO","1","Varones","45-49",4544
2011,"94","TIERRA DEL FUEGO","2","Mujeres","45-49",4403
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","50-54",7739
2011,"94","TIERRA DEL FUEGO","1","Varones","50-54",4072
2011,"94","TIERRA DEL FUEGO","2","Mujeres","50-54",3667
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","55-59",5509
2011,"94","TIERRA DEL FUEGO","1","Varones","55-59",2889
2011,"94","TIERRA DEL FUEGO","2","Mujeres","55-59",2620
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","60-64",3653
2011,"94","TIERRA DEL FUEGO","1","Varones","60-64",1893
2011,"94","TIERRA DEL FUEGO","2","Mujeres","60-64",1760
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","65-69",2244
2011,"94","TIERRA DEL FUEGO","1","Varones","65-69",1115
2011,"94","TIERRA DEL FUEGO","2","Mujeres","65-69",1129
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","70-74",1413
2011,"94","TIERRA DEL FUEGO","1","Varones","70-74",667
2011,"94","TIERRA DEL FUEGO","2","Mujeres","70-74",746
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","75-79",881
2011,"94","TIERRA DEL FUEGO","1","Varones","75-79",381
2011,"94","TIERRA DEL FUEGO","2","Mujeres","75-79",500
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","80-84",515
2011,"94","TIERRA DEL FUEGO","1","Varones","80-84",180
2011,"94","TIERRA DEL FUEGO","2","Mujeres","80-84",335
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","85-89",245
2011,"94","TIERRA DEL FUEGO","1","Varones","85-89",81
2011,"94","TIERRA DEL FUEGO","2","Mujeres","85-89",164
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","90-94",78
2011,"94","TIERRA DEL FUEGO","1","Varones","90-94",20
2011,"94","TIERRA DEL FUEGO","2","Mujeres","90-94",58
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","95-99",14
2011,"94","TIERRA DEL FUEGO","1","Varones","95-99",5
2011,"94","TIERRA DEL FUEGO","2","Mujeres","95-99",9
2011,"94","TIERRA DEL FUEGO","0","Ambos sexos","100 y más",5
2011,"94","TIERRA DEL FUEGO","1","Varones","100 y más",2
2011,"94","TIERRA DEL FUEGO","2","Mujeres","100 y más",3
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","0-4",12327
2012,"94","TIERRA DEL FUEGO","1","Varones","0-4",6359
2012,"94","TIERRA DEL FUEGO","2","Mujeres","0-4",5968
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","5-9",13323
2012,"94","TIERRA DEL FUEGO","1","Varones","5-9",6814
2012,"94","TIERRA DEL FUEGO","2","Mujeres","5-9",6509
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","10-14",12920
2012,"94","TIERRA DEL FUEGO","1","Varones","10-14",6605
2012,"94","TIERRA DEL FUEGO","2","Mujeres","10-14",6315
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","15-19",12208
2012,"94","TIERRA DEL FUEGO","1","Varones","15-19",6266
2012,"94","TIERRA DEL FUEGO","2","Mujeres","15-19",5942
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","20-24",11572
2012,"94","TIERRA DEL FUEGO","1","Varones","20-24",5946
2012,"94","TIERRA DEL FUEGO","2","Mujeres","20-24",5626
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","25-29",11996
2012,"94","TIERRA DEL FUEGO","1","Varones","25-29",6139
2012,"94","TIERRA DEL FUEGO","2","Mujeres","25-29",5857
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","30-34",12551
2012,"94","TIERRA DEL FUEGO","1","Varones","30-34",6458
2012,"94","TIERRA DEL FUEGO","2","Mujeres","30-34",6093
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","35-39",11089
2012,"94","TIERRA DEL FUEGO","1","Varones","35-39",5655
2012,"94","TIERRA DEL FUEGO","2","Mujeres","35-39",5434
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","40-44",9205
2012,"94","TIERRA DEL FUEGO","1","Varones","40-44",4623
2012,"94","TIERRA DEL FUEGO","2","Mujeres","40-44",4582
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","45-49",8940
2012,"94","TIERRA DEL FUEGO","1","Varones","45-49",4513
2012,"94","TIERRA DEL FUEGO","2","Mujeres","45-49",4427
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","50-54",8101
2012,"94","TIERRA DEL FUEGO","1","Varones","50-54",4230
2012,"94","TIERRA DEL FUEGO","2","Mujeres","50-54",3871
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","55-59",5901
2012,"94","TIERRA DEL FUEGO","1","Varones","55-59",3104
2012,"94","TIERRA DEL FUEGO","2","Mujeres","55-59",2797
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","60-64",3939
2012,"94","TIERRA DEL FUEGO","1","Varones","60-64",2041
2012,"94","TIERRA DEL FUEGO","2","Mujeres","60-64",1898
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","65-69",2447
2012,"94","TIERRA DEL FUEGO","1","Varones","65-69",1224
2012,"94","TIERRA DEL FUEGO","2","Mujeres","65-69",1223
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","70-74",1489
2012,"94","TIERRA DEL FUEGO","1","Varones","70-74",707
2012,"94","TIERRA DEL FUEGO","2","Mujeres","70-74",782
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","75-79",929
2012,"94","TIERRA DEL FUEGO","1","Varones","75-79",405
2012,"94","TIERRA DEL FUEGO","2","Mujeres","75-79",524
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","80-84",545
2012,"94","TIERRA DEL FUEGO","1","Varones","80-84",195
2012,"94","TIERRA DEL FUEGO","2","Mujeres","80-84",350
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","85-89",259
2012,"94","TIERRA DEL FUEGO","1","Varones","85-89",84
2012,"94","TIERRA DEL FUEGO","2","Mujeres","85-89",175
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","90-94",89
2012,"94","TIERRA DEL FUEGO","1","Varones","90-94",23
2012,"94","TIERRA DEL FUEGO","2","Mujeres","90-94",66
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","95-99",16
2012,"94","TIERRA DEL FUEGO","1","Varones","95-99",5
2012,"94","TIERRA DEL FUEGO","2","Mujeres","95-99",11
2012,"94","TIERRA DEL FUEGO","0","Ambos sexos","100 y más",6
2012,"94","TIERRA DEL FUEGO","1","Varones","100 y más",2
2012,"94","TIERRA DEL FUEGO","2","Mujeres","100 y más",4
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","0-4",12547
2013,"94","TIERRA DEL FUEGO","1","Varones","0-4",6469
2013,"94","TIERRA DEL FUEGO","2","Mujeres","0-4",6078
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","5-9",13294
2013,"94","TIERRA DEL FUEGO","1","Varones","5-9",6796
2013,"94","TIERRA DEL FUEGO","2","Mujeres","5-9",6498
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","10-14",13345
2013,"94","TIERRA DEL FUEGO","1","Varones","10-14",6824
2013,"94","TIERRA DEL FUEGO","2","Mujeres","10-14",6521
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","15-19",12424
2013,"94","TIERRA DEL FUEGO","1","Varones","15-19",6390
2013,"94","TIERRA DEL FUEGO","2","Mujeres","15-19",6034
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","20-24",11894
2013,"94","TIERRA DEL FUEGO","1","Varones","20-24",6096
2013,"94","TIERRA DEL FUEGO","2","Mujeres","20-24",5798
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","25-29",12194
2013,"94","TIERRA DEL FUEGO","1","Varones","25-29",6246
2013,"94","TIERRA DEL FUEGO","2","Mujeres","25-29",5948
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","30-34",12912
2013,"94","TIERRA DEL FUEGO","1","Varones","30-34",6649
2013,"94","TIERRA DEL FUEGO","2","Mujeres","30-34",6263
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","35-39",11711
2013,"94","TIERRA DEL FUEGO","1","Varones","35-39",5998
2013,"94","TIERRA DEL FUEGO","2","Mujeres","35-39",5713
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","40-44",9587
2013,"94","TIERRA DEL FUEGO","1","Varones","40-44",4815
2013,"94","TIERRA DEL FUEGO","2","Mujeres","40-44",4772
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","45-49",8917
2013,"94","TIERRA DEL FUEGO","1","Varones","45-49",4480
2013,"94","TIERRA DEL FUEGO","2","Mujeres","45-49",4437
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","50-54",8417
2013,"94","TIERRA DEL FUEGO","1","Varones","50-54",4358
2013,"94","TIERRA DEL FUEGO","2","Mujeres","50-54",4059
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","55-59",6298
2013,"94","TIERRA DEL FUEGO","1","Varones","55-59",3318
2013,"94","TIERRA DEL FUEGO","2","Mujeres","55-59",2980
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","60-64",4242
2013,"94","TIERRA DEL FUEGO","1","Varones","60-64",2199
2013,"94","TIERRA DEL FUEGO","2","Mujeres","60-64",2043
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","65-69",2671
2013,"94","TIERRA DEL FUEGO","1","Varones","65-69",1346
2013,"94","TIERRA DEL FUEGO","2","Mujeres","65-69",1325
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","70-74",1579
2013,"94","TIERRA DEL FUEGO","1","Varones","70-74",750
2013,"94","TIERRA DEL FUEGO","2","Mujeres","70-74",829
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","75-79",980
2013,"94","TIERRA DEL FUEGO","1","Varones","75-79",431
2013,"94","TIERRA DEL FUEGO","2","Mujeres","75-79",549
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","80-84",576
2013,"94","TIERRA DEL FUEGO","1","Varones","80-84",212
2013,"94","TIERRA DEL FUEGO","2","Mujeres","80-84",364
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","85-89",277
2013,"94","TIERRA DEL FUEGO","1","Varones","85-89",87
2013,"94","TIERRA DEL FUEGO","2","Mujeres","85-89",190
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","90-94",99
2013,"94","TIERRA DEL FUEGO","1","Varones","90-94",29
2013,"94","TIERRA DEL FUEGO","2","Mujeres","90-94",70
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","95-99",19
2013,"94","TIERRA DEL FUEGO","1","Varones","95-99",4
2013,"94","TIERRA DEL FUEGO","2","Mujeres","95-99",15
2013,"94","TIERRA DEL FUEGO","0","Ambos sexos","100 y más",4
2013,"94","TIERRA DEL FUEGO","1","Varones","100 y más",1
2013,"94","TIERRA DEL FUEGO","2","Mujeres","100 y más",3
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","0-4",12856
2014,"94","TIERRA DEL FUEGO","1","Varones","0-4",6624
2014,"94","TIERRA DEL FUEGO","2","Mujeres","0-4",6232
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","5-9",13183
2014,"94","TIERRA DEL FUEGO","1","Varones","5-9",6739
2014,"94","TIERRA DEL FUEGO","2","Mujeres","5-9",6444
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","10-14",13727
2014,"94","TIERRA DEL FUEGO","1","Varones","10-14",7016
2014,"94","TIERRA DEL FUEGO","2","Mujeres","10-14",6711
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","15-19",12676
2014,"94","TIERRA DEL FUEGO","1","Varones","15-19",6533
2014,"94","TIERRA DEL FUEGO","2","Mujeres","15-19",6143
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","20-24",12208
2014,"94","TIERRA DEL FUEGO","1","Varones","20-24",6249
2014,"94","TIERRA DEL FUEGO","2","Mujeres","20-24",5959
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","25-29",12381
2014,"94","TIERRA DEL FUEGO","1","Varones","25-29",6341
2014,"94","TIERRA DEL FUEGO","2","Mujeres","25-29",6040
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","30-34",13233
2014,"94","TIERRA DEL FUEGO","1","Varones","30-34",6816
2014,"94","TIERRA DEL FUEGO","2","Mujeres","30-34",6417
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","35-39",12323
2014,"94","TIERRA DEL FUEGO","1","Varones","35-39",6339
2014,"94","TIERRA DEL FUEGO","2","Mujeres","35-39",5984
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","40-44",10038
2014,"94","TIERRA DEL FUEGO","1","Varones","40-44",5048
2014,"94","TIERRA DEL FUEGO","2","Mujeres","40-44",4990
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","45-49",8929
2014,"94","TIERRA DEL FUEGO","1","Varones","45-49",4469
2014,"94","TIERRA DEL FUEGO","2","Mujeres","45-49",4460
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","50-54",8658
2014,"94","TIERRA DEL FUEGO","1","Varones","50-54",4441
2014,"94","TIERRA DEL FUEGO","2","Mujeres","50-54",4217
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","55-59",6694
2014,"94","TIERRA DEL FUEGO","1","Varones","55-59",3527
2014,"94","TIERRA DEL FUEGO","2","Mujeres","55-59",3167
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","60-64",4563
2014,"94","TIERRA DEL FUEGO","1","Varones","60-64",2369
2014,"94","TIERRA DEL FUEGO","2","Mujeres","60-64",2194
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","65-69",2913
2014,"94","TIERRA DEL FUEGO","1","Varones","65-69",1475
2014,"94","TIERRA DEL FUEGO","2","Mujeres","65-69",1438
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","70-74",1692
2014,"94","TIERRA DEL FUEGO","1","Varones","70-74",806
2014,"94","TIERRA DEL FUEGO","2","Mujeres","70-74",886
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","75-79",1032
2014,"94","TIERRA DEL FUEGO","1","Varones","75-79",459
2014,"94","TIERRA DEL FUEGO","2","Mujeres","75-79",573
2014,"94","TIERRA DEL FUEGO","0","Ambos sexos","80-84",606
2014,"94","TIERRA DEL FUEGO","1","Varones","80-84",227
